origin,destination,carrier,departure,arrival,carrier_eta
CNSHA,USA,SECOND_CLASS,2016-06-28,2016-07-03,2016-06-30
CNSHA,USA,FIRST_CLASS,2016-06-28,2016-06-30,2016-06-29
CNSHA,USA,FIRST_CLASS,2016-06-28,2016-06-30,2016-06-29
CNSHA,USA,FIRST_CLASS,2016-06-28,2016-06-30,2016-06-29
CNSHA,USA,STANDARD_CLASS,2016-06-28,2016-07-01,2016-07-02
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-04,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-05,2016-07-03
CNSHA,USA,FIRST_CLASS,2016-06-29,2016-07-01,2016-06-30
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-01,2016-07-03
CNSHA,USA,FIRST_CLASS,2016-06-29,2016-07-01,2016-06-30
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-04,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-05,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-03,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-04,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-01,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-04,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-05,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-05,2016-07-03
CNSHA,USA,SAME_DAY,2016-06-29,2016-06-30,2016-06-29
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-04,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-04,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-03,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-03,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-02,2016-07-03
CNSHA,USA,SECOND_CLASS,2016-06-29,2016-07-01,2016-07-01
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-03,2016-07-03
CNSHA,USA,SECOND_CLASS,2016-06-29,2016-07-01,2016-07-01
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-02,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-05,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-05,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-04,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-29,2016-07-03,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-04,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-05,2016-07-04
CNSHA,USA,FIRST_CLASS,2016-06-30,2016-07-02,2016-07-01
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-02,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-03,2016-07-04
CNSHA,USA,SECOND_CLASS,2016-06-30,2016-07-02,2016-07-02
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-04,2016-07-04
CNSHA,USA,SECOND_CLASS,2016-06-30,2016-07-02,2016-07-02
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-06,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-03,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-04,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-06,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-02,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-06,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-03,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-03,2016-07-04
CNSHA,USA,SECOND_CLASS,2016-06-30,2016-07-06,2016-07-02
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-05,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-05,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-04,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-06-30,2016-07-02,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-05,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-03,2016-07-05
CNSHA,USA,SECOND_CLASS,2016-07-01,2016-07-07,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-04,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-05,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-05,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-07,2016-07-05
CNSHA,USA,SECOND_CLASS,2016-07-01,2016-07-04,2016-07-03
CNSHA,USA,SECOND_CLASS,2016-07-01,2016-07-07,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-07,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-04,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-07,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-05,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-05,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-03,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-07,2016-07-05
CNSHA,USA,FIRST_CLASS,2016-07-01,2016-07-03,2016-07-02
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-07,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-04,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-07,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-01,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-06,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-08,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-08,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-04,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-06,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,SAME_DAY,2016-07-02,2016-07-02,2016-07-02
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-08,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-07,2016-07-06
CNSHA,USA,SECOND_CLASS,2016-07-02,2016-07-08,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-08,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,FIRST_CLASS,2016-07-02,2016-07-04,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-04,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-05,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-08,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-04,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-08,2016-07-06
CNSHA,USA,SECOND_CLASS,2016-07-02,2016-07-08,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-07-02,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-07,2016-07-07
CNSHA,USA,SECOND_CLASS,2016-07-03,2016-07-08,2016-07-05
CNSHA,USA,FIRST_CLASS,2016-07-03,2016-07-05,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-08,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-05,2016-07-07
CNSHA,USA,SECOND_CLASS,2016-07-03,2016-07-05,2016-07-05
CNSHA,USA,FIRST_CLASS,2016-07-03,2016-07-05,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-06,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-07,2016-07-07
CNSHA,USA,FIRST_CLASS,2016-07-03,2016-07-05,2016-07-04
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,SECOND_CLASS,2016-07-03,2016-07-05,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-05,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-07,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-05,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-06,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-05,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-09,2016-07-07
CNSHA,USA,SECOND_CLASS,2016-07-03,2016-07-05,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-03,2016-07-07,2016-07-07
CNSHA,USA,SAME_DAY,2016-07-03,2016-07-03,2016-07-03
CNSHA,USA,STANDARD_CLASS,2016-07-04,2016-07-10,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-04,2016-07-06,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-04,2016-07-08,2016-07-08
CNSHA,USA,FIRST_CLASS,2016-07-04,2016-07-06,2016-07-05
CNSHA,USA,FIRST_CLASS,2016-07-04,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-04,2016-07-08,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-04,2016-07-07,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-04,2016-07-06,2016-07-08
CNSHA,USA,FIRST_CLASS,2016-07-04,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-04,2016-07-09,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-04,2016-07-07,2016-07-08
CNSHA,USA,FIRST_CLASS,2016-07-04,2016-07-06,2016-07-05
CNSHA,USA,SECOND_CLASS,2016-07-04,2016-07-07,2016-07-06
CNSHA,USA,SECOND_CLASS,2016-07-04,2016-07-06,2016-07-06
CNSHA,USA,FIRST_CLASS,2016-07-04,2016-07-06,2016-07-05
CNSHA,USA,FIRST_CLASS,2016-07-04,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-08,2016-07-09
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-08,2016-07-07
CNSHA,USA,SAME_DAY,2016-07-05,2016-07-06,2016-07-05
CNSHA,USA,SAME_DAY,2016-07-05,2016-07-06,2016-07-05
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-10,2016-07-07
CNSHA,USA,FIRST_CLASS,2016-07-05,2016-07-07,2016-07-06
CNSHA,USA,FIRST_CLASS,2016-07-05,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-10,2016-07-09
CNSHA,USA,FIRST_CLASS,2016-07-05,2016-07-07,2016-07-06
CNSHA,USA,FIRST_CLASS,2016-07-05,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-11,2016-07-09
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-10,2016-07-09
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-08,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-08,2016-07-09
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-10,2016-07-07
CNSHA,USA,SAME_DAY,2016-07-05,2016-07-06,2016-07-05
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-08,2016-07-09
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-11,2016-07-07
CNSHA,USA,FIRST_CLASS,2016-07-05,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-09,2016-07-09
CNSHA,USA,FIRST_CLASS,2016-07-05,2016-07-07,2016-07-06
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-08,2016-07-07
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-10,2016-07-07
CNSHA,USA,FIRST_CLASS,2016-07-05,2016-07-07,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-11,2016-07-09
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-07,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-10,2016-07-09
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-10,2016-07-09
CNSHA,USA,SECOND_CLASS,2016-07-05,2016-07-10,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-05,2016-07-11,2016-07-09
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-08,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-10,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-11,2016-07-10
CNSHA,USA,SAME_DAY,2016-07-06,2016-07-06,2016-07-06
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-11,2016-07-08
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-11,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-09,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-12,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-12,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-09,2016-07-10
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-10,2016-07-08
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-09,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-12,2016-07-10
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-08,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-12,2016-07-10
CNSHA,USA,SAME_DAY,2016-07-06,2016-07-06,2016-07-06
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-09,2016-07-10
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-11,2016-07-08
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-08,2016-07-08
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-12,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-08,2016-07-10
CNSHA,USA,SECOND_CLASS,2016-07-06,2016-07-08,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-12,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-09,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-09,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-06,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-13,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-09,2016-07-11
CNSHA,USA,FIRST_CLASS,2016-07-07,2016-07-09,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,FIRST_CLASS,2016-07-07,2016-07-09,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-09,2016-07-11
CNSHA,USA,FIRST_CLASS,2016-07-07,2016-07-09,2016-07-08
CNSHA,USA,FIRST_CLASS,2016-07-07,2016-07-09,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-13,2016-07-11
CNSHA,USA,FIRST_CLASS,2016-07-07,2016-07-09,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-11,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-12,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-12,2016-07-11
CNSHA,USA,SAME_DAY,2016-07-07,2016-07-07,2016-07-07
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-13,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-10,2016-07-11
CNSHA,USA,SECOND_CLASS,2016-07-07,2016-07-11,2016-07-09
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-12,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-07,2016-07-11,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-14,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-10,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-12,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-11,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-13,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-10,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-14,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-11,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-14,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-13,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-11,2016-07-12
CNSHA,USA,SECOND_CLASS,2016-07-08,2016-07-14,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-10,2016-07-12
CNSHA,USA,SECOND_CLASS,2016-07-08,2016-07-14,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-12,2016-07-12
CNSHA,USA,SECOND_CLASS,2016-07-08,2016-07-12,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-14,2016-07-12
CNSHA,USA,FIRST_CLASS,2016-07-08,2016-07-10,2016-07-09
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-14,2016-07-12
CNSHA,USA,SAME_DAY,2016-07-08,2016-07-09,2016-07-08
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-10,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-08,2016-07-12,2016-07-12
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-12,2016-07-13
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-11,2016-07-13
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-12,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-11,2016-07-13
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-14,2016-07-13
CNSHA,USA,SECOND_CLASS,2016-07-09,2016-07-13,2016-07-11
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-14,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-11,2016-07-13
CNSHA,USA,SECOND_CLASS,2016-07-09,2016-07-15,2016-07-11
CNSHA,USA,SECOND_CLASS,2016-07-09,2016-07-15,2016-07-11
CNSHA,USA,SECOND_CLASS,2016-07-09,2016-07-14,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-15,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-13,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-13,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-12,2016-07-13
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-15,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-15,2016-07-13
CNSHA,USA,FIRST_CLASS,2016-07-09,2016-07-11,2016-07-10
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-11,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-09,2016-07-12,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-15,2016-07-14
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-16,2016-07-14
CNSHA,USA,FIRST_CLASS,2016-07-10,2016-07-12,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-15,2016-07-14
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-15,2016-07-14
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-16,2016-07-14
CNSHA,USA,SECOND_CLASS,2016-07-10,2016-07-16,2016-07-12
CNSHA,USA,FIRST_CLASS,2016-07-10,2016-07-12,2016-07-11
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-13,2016-07-14
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-16,2016-07-14
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-13,2016-07-14
CNSHA,USA,SECOND_CLASS,2016-07-10,2016-07-16,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-12,2016-07-14
CNSHA,USA,SECOND_CLASS,2016-07-10,2016-07-12,2016-07-12
CNSHA,USA,SECOND_CLASS,2016-07-10,2016-07-15,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-16,2016-07-14
CNSHA,USA,FIRST_CLASS,2016-07-10,2016-07-12,2016-07-11
CNSHA,USA,SECOND_CLASS,2016-07-10,2016-07-16,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-15,2016-07-14
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-16,2016-07-14
CNSHA,USA,SECOND_CLASS,2016-07-10,2016-07-12,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-10,2016-07-15,2016-07-14
CNSHA,USA,SECOND_CLASS,2016-07-10,2016-07-12,2016-07-12
CNSHA,USA,FIRST_CLASS,2016-07-11,2016-07-13,2016-07-12
CNSHA,USA,SECOND_CLASS,2016-07-11,2016-07-14,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-16,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-16,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-15,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-14,2016-07-15
CNSHA,USA,SECOND_CLASS,2016-07-11,2016-07-14,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-16,2016-07-15
CNSHA,USA,FIRST_CLASS,2016-07-11,2016-07-13,2016-07-12
CNSHA,USA,SECOND_CLASS,2016-07-11,2016-07-15,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-14,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-15,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-15,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-17,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-17,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-14,2016-07-15
CNSHA,USA,SECOND_CLASS,2016-07-11,2016-07-15,2016-07-13
CNSHA,USA,SECOND_CLASS,2016-07-11,2016-07-14,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-17,2016-07-15
CNSHA,USA,FIRST_CLASS,2016-07-11,2016-07-13,2016-07-12
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-17,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-16,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-15,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-13,2016-07-15
CNSHA,USA,SECOND_CLASS,2016-07-11,2016-07-15,2016-07-13
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-15,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-13,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-11,2016-07-17,2016-07-15
CNSHA,USA,STANDARD_CLASS,2016-07-12,2016-07-14,2016-07-16
CNSHA,USA,FIRST_CLASS,2016-07-12,2016-07-14,2016-07-13
CNSHA,USA,SECOND_CLASS,2016-07-12,2016-07-14,2016-07-14
